title,user_name,rating,review_date,review_text,reply_text
Bukalapak-JualBeliOnline,DK Furiosa,Rated 4 stars out of five stars,"September 7, 2018",Mantap,
Bukalapak-JualBeliOnline,alfiandika rismantoro,Rated 5 stars out of five stars,"September 7, 2018",Great apps,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 7, 2018",Transaksi lama tidak bisa dihapus... Mohon di perbaiki,
Bukalapak-JualBeliOnline,Chick Fighting Arena 6116,Rated 5 stars out of five stars,"September 7, 2018",online shop no.1 di indonesia .. thanks BUKALAPAK GOOD BLESS YOU,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 7, 2018",Terbaik,
Bukalapak-JualBeliOnline,olga ompi,Rated 5 stars out of five stars,"September 7, 2018",very easy,
Bukalapak-JualBeliOnline,Adhi Surijanto,Rated 4 stars out of five stars,"September 6, 2018",Simple......,
Bukalapak-JualBeliOnline,Herman. A,Rated 1 stars out of five stars,"September 6, 2018","Bad admin, seller supposed to accept a return or change for broken goods they sold but here admin support seller more when buyer complain a broken goods and demand a return or change. Dunno why my last review is deleted tho. Bukalapak don't want other user to get scared by how their admin treat buyer complain poorly.","PT Bukalapak.comSeptember 7, 2018Hi Herman A,

We do apologize for inconvenience during your transaction in Bukalapak. About your complain, please attach more detail such as screenshoot or your transaction number through BukaBantuan menu on bl.id/cs, Call center on 021-50813333 or twitter on @BukaBantuan."
Bukalapak-JualBeliOnline,achmad alvin,Rated 5 stars out of five stars,"September 6, 2018",Gooddd...,
Bukalapak-JualBeliOnline,Handry Thio,Rated 5 stars out of five stars,"September 6, 2018",Great shopping apps ever,
Bukalapak-JualBeliOnline,Afia Fauziah,Rated 5 stars out of five stars,"September 6, 2018",Great apps for us,
Bukalapak-JualBeliOnline,Muhammad Husen Hatala,Rated 5 stars out of five stars,"September 6, 2018",bagus utk belanja online,
Bukalapak-JualBeliOnline,sarah sangadji,Rated 5 stars out of five stars,"September 6, 2018","Online shopping terbesar, karya anak bangsa Indonesia",
Bukalapak-JualBeliOnline,A Google user,Rated 3 stars out of five stars,"September 6, 2018",Marhaban,
Bukalapak-JualBeliOnline,Jalu Cahyo,Rated 5 stars out of five stars,"September 6, 2018",Nice,
Bukalapak-JualBeliOnline,Agüstian,Rated 1 stars out of five stars,"September 6, 2018",Kredit lewat buka lapak gak recomend. Saya kecewa.,"PT Bukalapak.comSeptember 7, 2018Hai Agustian,

Kami mohon maaf atas ketidaknyamanan yang kamu alami saat bertransaksi di Bukalapak. Terkait kendala kamu, mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Dio iqbal khalid,Rated 4 stars out of five stars,"September 6, 2018",Keep it up,
Bukalapak-JualBeliOnline,Andre seath,Rated 5 stars out of five stars,"September 6, 2018",Good,
Bukalapak-JualBeliOnline,Ugique Stephanie,Rated 1 stars out of five stars,"September 6, 2018","2 kali pesan barang, yg dikirim selalu tidak sesuai pesanan. Pelapak kyknya harus baca bener² apa yg dipesan jangan asal main kirim aja.","PT Bukalapak.comSeptember 7, 2018Hai Ugique Stephanie,

Kami mohon maaf atas ketidaknyamanan yangkamu alamik. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Arief Yugi,Rated 5 stars out of five stars,"September 6, 2018",Helpful App,
Bukalapak-JualBeliOnline,ER music,Rated 5 stars out of five stars,"September 6, 2018",KECEEEEE,
Bukalapak-JualBeliOnline,Imam Taufik,Rated 5 stars out of five stars,"September 6, 2018","Aplikasinya bagus, mudah penggunaannya....mantap",
Bukalapak-JualBeliOnline,Hendrick Hadi,Rated 5 stars out of five stars,"September 6, 2018",Nest app to shop,
Bukalapak-JualBeliOnline,Dony Pristyantono,Rated 5 stars out of five stars,"September 6, 2018","Gak perlu dikomentari lg dah, recomended pokoknya",
Bukalapak-JualBeliOnline,Muhammad Dirga,Rated 5 stars out of five stars,"September 6, 2018",Nice,
Bukalapak-JualBeliOnline,Alvin Tjipto,Rated 5 stars out of five stars,"September 6, 2018",Good easy simple user app,
Bukalapak-JualBeliOnline,Muhammad Nur Hanief,Rated 5 stars out of five stars,"September 6, 2018",Bagus,
Bukalapak-JualBeliOnline,Putra A Laksana,Rated 5 stars out of five stars,"September 6, 2018",Nice aplication.... good service,
Bukalapak-JualBeliOnline,gaver auah,Rated 5 stars out of five stars,"September 6, 2018",Nice...,
Bukalapak-JualBeliOnline,cepi caplin,Rated 5 stars out of five stars,"September 6, 2018",sangat membantu buat penjual seperti saya,
Bukalapak-JualBeliOnline,Sienbe Sukoco,Rated 5 stars out of five stars,"September 6, 2018",Great,
Bukalapak-JualBeliOnline,Andri Nugro,Rated 4 stars out of five stars,"September 6, 2018",Lanjutken,
Bukalapak-JualBeliOnline,Mukhammad Nuzul Edit,Rated 1 stars out of five stars,"September 6, 2018",Respon customer suport BL sangat lama....,"PT Bukalapak.comSeptember 6, 2018Hai Mukhammad Nuzul,

Kami mohon maaf atas ketidaknyamanan yang dialami. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Ricky Chenz,Rated 2 stars out of five stars,"September 6, 2018",saya hrap ad fitur berbagi saldo atau credits kepada sesama teman di bukalapak..,"PT Bukalapak.comSeptember 6, 2018Hai Ricky Chenz,

Terima kasih atas kritik dan saran yang kamu berikan. Dukung Bukalapak menjadi lebih baik lagi. Jika kamu mengalami kendala silakan menghubungi menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,satriadi kurniawan,Rated 5 stars out of five stars,"September 6, 2018","Great app, easy to use",
Bukalapak-JualBeliOnline,Ida Lumintu,Rated 5 stars out of five stars,"September 6, 2018","Great application, very user friendly, good job!",
Bukalapak-JualBeliOnline,Grace Wenas,Rated 2 stars out of five stars,"September 6, 2018",Mengecewakan untuk sekarang. Tidak seperti dulu. Belanja lama datangnya. Penjual tak bertanggung jawab. Resi failed. Komplain ke bukalapak malah belain penjual.,"PT Bukalapak.comSeptember 6, 2018Hai Grace Wenas,

Kami mohon maaf atas ketidaknyamanan saat bertransaksi di Bukalapak. Terkait kendala kamu, mohon melampirkan detail kendala melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Bony Permana Putra,Rated 1 stars out of five stars,"September 6, 2018",Bad,
Bukalapak-JualBeliOnline,Aris Safrudin,Rated 5 stars out of five stars,"September 6, 2018",Good,
Bukalapak-JualBeliOnline,bayu pepe,Rated 5 stars out of five stars,"September 6, 2018",Very helpful app for my home industry. Easy to market my products products,
Bukalapak-JualBeliOnline,Pangki Pasbgt,Rated 3 stars out of five stars,"September 6, 2018",No bonus no shop..,"PT Bukalapak.comSeptember 6, 2018Hai Pangki Pasbgt,

Kami mohon maaf atas ketidaknyamanan yang kamu alami. Terima kasih sudah bertransaksi di Bukalapak. Terkait kendala kamu, mohon kesediaannya untuk melampirkan detail kendala melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Ferina Liang,Rated 5 stars out of five stars,"September 6, 2018","Jual beli mudah, banyak promo yg menguntungkan penjual dan pembeli.. Sukses terus Bukalapak..",
Bukalapak-JualBeliOnline,Radicalous Radikal,Rated 5 stars out of five stars,"September 6, 2018",Nice,
Bukalapak-JualBeliOnline,robert lauw,Rated 5 stars out of five stars,"September 6, 2018",Very good,
Bukalapak-JualBeliOnline,S. Haqnur,Rated 3 stars out of five stars,"September 6, 2018",Kenapa.. pengirimannya lama.. Semoga kedepannya perkiraan waktu yang ada di notif & realitanya sesuai Dan untuk jasa pengiriman.. semoga pelayanan yg diberikan lebih baik & tidak terkesan menyepelekan,"PT Bukalapak.comSeptember 6, 2018Hai,

Terima kasih atas penilaian, kritik, saran, dan dukungan dari kamu. Terus dukung Bukalapak menjadi lebih baik lagi. Yuk, ajak teman dan kerabat untuk bertransaksi di Bukalapak."
Bukalapak-JualBeliOnline,PAP SKIPAPAPS,Rated 5 stars out of five stars,"September 6, 2018","Tempat saya,mencari pundi pundi uang...",
Bukalapak-JualBeliOnline,Indra Harya,Rated 1 stars out of five stars,"September 6, 2018",Promo nya banyak yg g bisa ama Engga bisa bantu push ke kurir kalo pengiriman paket telat,"PT Bukalapak.comSeptember 6, 2018Hai Indra Harya,

Terima kasih telah bertransaksi di Bukalapak. Kami mohon maaf atas ketidaknyamanan yang kamu alami. Terkait kendala kamu, mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Alvin Dirga,Rated 5 stars out of five stars,"September 6, 2018","bagus ,,tapi kenapa saya gak pernah dapat melakukan badai uang,,setiap mau tunggu berapa jam,,setelah saat nya langsung ,,berubah lagi jam nya,, sudah dari dulu,,hp saya tingkatan nya mersmhello",
Bukalapak-JualBeliOnline,Reynaldi Pramana,Rated 4 stars out of five stars,"September 6, 2018",Bagus,
Bukalapak-JualBeliOnline,Gudang Listrik,Rated 5 stars out of five stars,"September 6, 2018",Makin mudah digunakan dan makin berkembang sistem nya.,
Bukalapak-JualBeliOnline,Muhamad Baedowi Bahaudin,Rated 5 stars out of five stars,"September 6, 2018",Good...,
Bukalapak-JualBeliOnline,Fadlan Akbar,Rated 5 stars out of five stars,"September 6, 2018",Good application,
Bukalapak-JualBeliOnline,hayati DjR,Rated 1 stars out of five stars,"September 6, 2018",Mulai banyak penipu beraksi tanpa pengawasan dr web...,"PT Bukalapak.comSeptember 6, 2018Hai Hayati DJr,

Terima kasih telah bertransaksi di Bukalapak. Kami mohon maaf atas ketidaknyamanan yang kamu alami. Terkait kendala kamu, mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 6, 2018",Good application,
Bukalapak-JualBeliOnline,Wari Al Bluesy,Rated 5 stars out of five stars,"September 6, 2018","Tambahin lagi nih *5 sebab seller & BL lagi asik banget buat user. Masih beberapa order lagi yg masih proses & dalam p'jalanan, moga"" lancar jadi saya ga komplen & turunin bintang'y.","PT Bukalapak.comAugust 12, 2018Hai,
Mohon maaf atas ketidaknyamanannya. Terima kasih atas kritik dan saran yang kamu berikan. Dukung Bukalapak menjadi lebih baik lagi. Jika kamu mengalami kendala silakan menghubungi menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Zilla King,Rated 5 stars out of five stars,"September 6, 2018",So far so good,
Bukalapak-JualBeliOnline,SuenSev,Rated 2 stars out of five stars,"September 5, 2018","Ribet ternyata , batas pembayaran cmn 12 jam,trs seller nelpon kalo di app lain mah mana ada","PT Bukalapak.comSeptember 6, 2018Hai Suensev,

Kami mohon maaf atas ketidaknyamanan yang dialami. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Gilang Dzackkhy,Rated 5 stars out of five stars,"September 5, 2018",thanks u,
Bukalapak-JualBeliOnline,eko prastio,Rated 5 stars out of five stars,"September 5, 2018",Ok,
Bukalapak-JualBeliOnline,Destama Heroick,Rated 5 stars out of five stars,"September 5, 2018",Saya kasih bintang 5 supaya akun saya kembali normal. Karena akun saya sekarang tidak bisa mengikuti promo-promo dari bukalapak. Mohon dibantu kembalikan akun saya ke normal.,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 5, 2018",Nice,
Bukalapak-JualBeliOnline,Zukafudo Gaming,Rated 1 stars out of five stars,"September 5, 2018",Mantap nih aplikasi,"PT Bukalapak.comSeptember 6, 2018Hai Zukafudo Gaming,

Mohon maaf atas ketidaknyamanannya. Terima kasih atas kritik dan saran yang kamu berikan. Dukung Bukalapak menjadi lebih baik lagi. Jika kamu mengalami kendala silakan menghubungi menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Johan Aditya,Rated 5 stars out of five stars,"September 5, 2018",buka lapak selalu oke,
Bukalapak-JualBeliOnline,Sarah Hazimah,Rated 5 stars out of five stars,"September 5, 2018",complete application! good service and always remind me to pray puntually with praying time alarm,
Bukalapak-JualBeliOnline,Reza Sayidusuhur,Rated 5 stars out of five stars,"September 5, 2018",Gg lah pokoke,
Bukalapak-JualBeliOnline,pics journey,Rated 5 stars out of five stars,"September 5, 2018","Mungkin lebih diperhatikan aja , pedagang2 yg berniat utk menipu",
Bukalapak-JualBeliOnline,Dwiandi Susilo,Rated 5 stars out of five stars,"September 5, 2018",Mantapp..sellernya okee,
Bukalapak-JualBeliOnline,Fajal Teje,Rated 5 stars out of five stars,"September 5, 2018",Very easy,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 5, 2018",Semenjak saya kenal bukalapak.. Hidup jadi lebih berarti. Istei semakin sayang. Mertua menjadi tergila2 pada sya,
Bukalapak-JualBeliOnline,St Bram Steven,Rated 4 stars out of five stars,"September 5, 2018",Very useful & simple.,
Bukalapak-JualBeliOnline,Dede Dahman,Rated 5 stars out of five stars,"September 5, 2018",recommended app,
Bukalapak-JualBeliOnline,andrian s.wijaya,Rated 5 stars out of five stars,"September 5, 2018",Good,
Bukalapak-JualBeliOnline,Anggi Fergian P,Rated 5 stars out of five stars,"September 5, 2018",Bagaimana cara edit nomor di BukaLapak?,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 5, 2018",Great app and really helpfull for online trading,
Bukalapak-JualBeliOnline,Umam Uliel,Rated 5 stars out of five stars,"September 5, 2018",Mantap jiwa,
Bukalapak-JualBeliOnline,Ken Daniswara,Rated 5 stars out of five stars,"September 5, 2018",User friendly,
Bukalapak-JualBeliOnline,Guntur tampan,Rated 5 stars out of five stars,"September 5, 2018",Nice application..,
Bukalapak-JualBeliOnline,Ronny Budiman,Rated 5 stars out of five stars,"September 5, 2018","Terima kasih bukalapak, maju terus pantang mundur",
Bukalapak-JualBeliOnline,Ferr Wan,Rated 5 stars out of five stars,"September 5, 2018",Niceee...,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 5, 2018",good,
Bukalapak-JualBeliOnline,Willy Ricardo,Rated 3 stars out of five stars,"September 5, 2018","Mudah untuk transaksi. Kekurangannya : Beli tiket kereta api tidak ada pengingat keberangkatan. Kadang lupa dan malah harus cek aplikasi lagi. Kalau ga ada internet repot. Buat yang sering pulang pergi naik kereta, data penumpang tidak bisa auto complete. Tiap kali harus cek KTP lagi. Minta data lagi ke temen buat beli tiket bareng. Repot.","PT Bukalapak.comSeptember 5, 2018Hai Willy Ricardo,

Kami mohon maaf atas ketidaknyamanan yang dialami. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,kadek agung,Rated 5 stars out of five stars,"September 5, 2018",excelent app,
Bukalapak-JualBeliOnline,Aloooy Asoooy,Rated 5 stars out of five stars,"September 5, 2018",Nice!,
Bukalapak-JualBeliOnline,aryadi pramono,Rated 5 stars out of five stars,"September 5, 2018","masih menjadi aplikasi belanja favorit saya, keep it up bukaLapak!",
Bukalapak-JualBeliOnline,Allen Len,Rated 5 stars out of five stars,"September 5, 2018",Nice,
Bukalapak-JualBeliOnline,wiguna syawaludin,Rated 5 stars out of five stars,"September 5, 2018",Very well,
Bukalapak-JualBeliOnline,Aldo Mahendra,Rated 5 stars out of five stars,"September 5, 2018",Nice one,
Bukalapak-JualBeliOnline,Cocolyk II,Rated 5 stars out of five stars,"September 5, 2018",So far so great,
Bukalapak-JualBeliOnline,ADI RAHADIANSYAH,Rated 5 stars out of five stars,"September 5, 2018",Lanjutkan,
Bukalapak-JualBeliOnline,Jasjisjus Jus,Rated 5 stars out of five stars,"September 5, 2018",Nice,
Bukalapak-JualBeliOnline,Andrew Joshua 20,Rated 5 stars out of five stars,"September 5, 2018","Pertama kali belanja Online dan gk ditipu. Malah lebih cepet sampe sehari, barangnya. Tengkyuh Bukalapak",
Bukalapak-JualBeliOnline,nehemia michael,Rated 5 stars out of five stars,"September 5, 2018",Terpercayaaaaaa,
Bukalapak-JualBeliOnline,Mobile Legend,Rated 5 stars out of five stars,"September 5, 2018",Wow,
Bukalapak-JualBeliOnline,Yani Anggraeni,Rated 5 stars out of five stars,"September 5, 2018",Easy to use,
Bukalapak-JualBeliOnline,Visi Hapdiastoro,Rated 1 stars out of five stars,"September 5, 2018",Nothing,
Bukalapak-JualBeliOnline,Alkris Hardinal,Rated 5 stars out of five stars,"September 5, 2018",This app so very helped,
Bukalapak-JualBeliOnline,Adithya Risky,Rated 5 stars out of five stars,"September 5, 2018",Recommended application,
Bukalapak-JualBeliOnline,Hendra Panink,Rated 5 stars out of five stars,"September 5, 2018","Aplikasi yang bagus, sangat bermanfaat.. kedepannya tolong ditambahkan lagi fitur pembayaran tagihan TV kabel, fitur penyimpan daftar nomor/pembelian favorit dan fitur penyimpan daftar penumpang untuk pembelian tiket kereta maupun pesawat agar tidak selalu memasukkan identitas penumpang setiap kali transaksi.  Tks sukses trs utk tim BL",
